latitude,longitude,address,city,zip,township,propertyclasscode,neighborhoodid,lasttransferred,sidewalks,value,ownerstate,ownerzip
39.867088,-86.111972,5051 E 64TH ST,INDIANAPOLIS,46220,8,501,801166130,,N,11000,IN,46220
39.867088,-86.111972,5350 CRESTVIEW AV,INDIANAPOLIS,46220,8,510,812075165,5/22/2015,N,155500,IN,46220
39.867088,-86.111972,6320 OXBOW WA,INDIANAPOLIS,46220,8,510,802280174,7/24/2014,N,607600,IN,46220
39.867088,-86.111972,6436 DAWSON LAKE DR,INDIANAPOLIS,46220,8,510,802280174,3/19/2009,N,1048600,IN,46220
39.867088,-86.111972,4315 E 56TH ST,INDIANAPOLIS,46220,8,510,801980107,9/8/2015,N,78200,IN,46220
39.867088,-86.111972,4306 GREENWAY DR,INDIANAPOLIS,46220,8,510,801980107,,N,68800,CT,46220
39.867088,-86.111972,4222 GREENWAY DR,INDIANAPOLIS,46220,8,510,801980107,,N,64000,IN,46220
39.867088,-86.111972,4215 DAHLIA CT,INDIANAPOLIS,46220,8,510,801980107,10/3/2017,N,69500,IN,46220
39.867088,-86.111972,3575 KESSLER BLVD E DR,INDIANAPOLIS,46220,8,511,815577155,11/16/2012,N,277500,IN,46220
39.867088,-86.111972,1237 E 71ST ST,INDIANAPOLIS,46220,8,511,828577285,2/24/2015,N,234400,IN,46220
39.867088,-86.111972,6315 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,802488202,12/2/2011,N,212700,IN,46220
39.867088,-86.111972,6196 ROSSLYN AV,INDIANAPOLIS,46220,8,510,802178185,,N,241800,IN,46220
39.867088,-86.111972,5936 ROSSLYN AV,INDIANAPOLIS,46220,8,510,802178185,5/16/2011,N,258400,IN,46220
39.867088,-86.111972,6142 EVANSTON AV,INDIANAPOLIS,46220,8,510,802181205,1/23/2017,N,192900,IN,46220
39.867088,-86.111972,544 E 58TH ST,INDIANAPOLIS,46220,8,510,803275225,1/28/2016,N,337700,IN,46220
39.867088,-86.111972,5335 N DELAWARE ST,INDIANAPOLIS,46220,8,510,802275235,10/3/2018,N,530400,IN,46220
39.867088,-86.111972,535 E 60TH ST,INDIANAPOLIS,46220,8,520,803682100,9/17/2013,N,219300,IN,46220
39.867088,-86.111972,6366 MONITOR LN,INDIANAPOLIS,46220,8,510,801166130,,N,214700,IN,46220
39.867088,-86.111972,6908 N KEYSTONE AV,INDIANAPOLIS,46220,8,510,802271150,4/1/2014,N,113500,IN,46220
39.867088,-86.111972,2205 E 70TH ST,INDIANAPOLIS,46220,8,510,802271150,3/14/2013,N,129500,IN,46220
39.867088,-86.111972,2116 E 69TH ST,INDIANAPOLIS,46220,8,510,802271150,,N,108600,IN,46220
39.867088,-86.111972,7043 CAROLINE AV,INDIANAPOLIS,46220,8,510,802271150,3/8/2017,N,150500,IN,46220
39.867088,-86.111972,7025 CAROLINE AV,INDIANAPOLIS,46220,8,510,802271150,,N,125600,IN,46220
39.867088,-86.111972,5757 CARVEL AV,INDIANAPOLIS,46220,8,510,802174175,6/21/2011,N,353400,IN,46220
39.867088,-86.111972,5216 CENTRAL AV,INDIANAPOLIS,46220,8,510,802275235,9/16/2009,N,330100,IN,46220
39.867088,-86.111972,5260 N PENNSYLVANIA ST,INDIANAPOLIS,46220,8,510,812175165,,N,511100,IN,46220
39.867088,-86.111972,2533 BUTTERFIELD DR,INDIANAPOLIS,46220,8,510,802274155,10/2/2008,N,172200,IN,46220
39.867088,-86.111972,5812 N EWING ST,INDIANAPOLIS,46220,8,510,801875135,,N,176400,IN,46220
39.867088,-86.111972,5815 SHERMAN AV,INDIANAPOLIS,46220,8,510,801875135,,N,244800,IN,46220
39.867088,-86.111972,2605 E 71ST ST,INDIANAPOLIS,46220,8,500,801766150,,N,5100,IN,46220
39.867088,-86.111972,6101 HYTHE RD,INDIANAPOLIS,46220,4,510,403382131,9/16/2009,N,231200,IN,46220
39.867088,-86.111972,6122 HARLESCOTT RD,INDIANAPOLIS,46220,4,510,403382131,9/27/2018,N,289300,IN,46220
39.867088,-86.111972,6620 GROSVENOR PL,INDIANAPOLIS,46220,4,510,403382131,,N,225400,IN,46220
39.867088,-86.111972,6525 CRICKLEWOOD RD,INDIANAPOLIS,46220,4,510,403382131,3/5/2019,N,286000,IN,46220
39.867088,-86.111972,6635 GROSVENOR PL,INDIANAPOLIS,46220,4,510,403382131,,N,235600,IN,46220
39.867088,-86.111972,6252 CHERBOURG DR,INDIANAPOLIS,46220,4,510,404582138,,N,448500,IN,46220
39.867088,-86.111972,6421 CHERBOURG DR,INDIANAPOLIS,46220,4,510,404582138,,N,486000,IN,46220
39.867088,-86.111972,6533 CHERBOURG CI,INDIANAPOLIS,46220,4,510,404582138,4/8/2013,N,491300,IN,46220
39.867088,-86.111972,6525 CALAIS CI,INDIANAPOLIS,46220,4,510,404582138,8/11/2010,N,638500,IN,46220
39.867088,-86.111972,5539 FALL CREEK RD,INDIANAPOLIS,46220,4,510,404182174,9/20/2011,N,489000,IN,46220
39.867088,-86.111972,6208 N DELAWARE ST,INDIANAPOLIS,46220,8,510,802488202,,N,276400,IN,46220
39.867088,-86.111972,5726 CARROLLTON AV,INDIANAPOLIS,46220,8,510,803275225,,N,563000,IN,46220
39.867088,-86.111972,5221 BROADWAY ST,INDIANAPOLIS,46220,8,510,832375211,4/27/2016,N,215000,IN,46220
39.867088,-86.111972,6401 CENTRAL AV,INDIANAPOLIS,46220,8,520,802475197,4/30/2009,N,256600,IN,46220
39.867088,-86.111972,6051 CENTRAL AV,INDIANAPOLIS,46220,8,510,803675215,1/28/2013,N,256400,IN,46220
39.867088,-86.111972,5470 GUILFORD AV,INDIANAPOLIS,46220,8,510,812775225,4/24/2019,N,242000,IN,46220
39.867088,-86.111972,5945 CENTRAL AV,INDIANAPOLIS,46220,8,510,803675215,,N,280300,IN,46220
39.867088,-86.111972,5930 GUILFORD AV,INDIANAPOLIS,46220,8,510,803775205,,N,293600,IN,46220
39.867088,-86.111972,217 E 62ND ST,INDIANAPOLIS,46220,8,510,802488202,,N,165800,IN,46220
39.867088,-86.111972,5686 N DELAWARE ST,INDIANAPOLIS,46220,8,510,842975255,3/27/2019,N,294200,IN,46220
39.867088,-86.111972,623 E 60TH ST,INDIANAPOLIS,46220,8,510,803075210,3/26/2015,N,173800,IN,46220
39.867088,-86.111972,1138 E 54TH ST,INDIANAPOLIS,46220,8,510,802071160,7/29/2010,N,143300,IN,46220
39.867088,-86.111972,5421 CRESTVIEW AV,INDIANAPOLIS,46220,8,510,802071160,,N,150100,IN,46220
39.85561,-86.130473,5607 KINGSLEY DR,INDIANAPOLIS,46220,8,500,802178185,,N,13300,IN,46220
39.867088,-86.111972,5503 CRESTVIEW AV,INDIANAPOLIS,46220,8,510,802071160,3/2/2016,N,163500,IN,46220
39.867088,-86.111972,4160 VERA DR,INDIANAPOLIS,46220,8,510,801870150,3/28/2014,N,125600,IN,46220
39.867088,-86.111972,4115 VERA DR,INDIANAPOLIS,46220,8,510,801870150,8/7/2015,N,131800,IN,46220
39.867088,-86.111972,6120 N OXFORD ST,INDIANAPOLIS,46220,8,510,802166150,,N,166300,IN,46220
39.867088,-86.111972,5916 N OXFORD ST,INDIANAPOLIS,46220,8,510,802166150,,N,195500,IN,46220
39.867088,-86.111972,5795 SPRUCE KNOLL CT,INDIANAPOLIS,46220,8,510,801880102,8/17/2017,N,199800,IN,46220
39.867088,-86.111972,5821 SPRUCE KNOLL CT,INDIANAPOLIS,46220,8,510,801880102,7/19/2013,N,187700,IN,46220
39.867088,-86.111972,5723 N EWING ST,INDIANAPOLIS,46220,8,510,801875135,,N,261800,IN,46220
39.867088,-86.111972,5826 SHERMAN AV,INDIANAPOLIS,46220,8,510,801875135,,N,248100,IN,46220
39.867088,-86.111972,5705 SHERMAN AV,INDIANAPOLIS,46220,8,510,801875135,,N,168800,IN,46220
39.867088,-86.111972,6360 BURLINGTON AV,INDIANAPOLIS,46220,8,500,802274155,3/20/2018,N,6600,IN,46220
39.867088,-86.111972,6314 RUCKER RD,INDIANAPOLIS,46220,8,447,8447304,9/5/2013,N,108900,IN,46220
39.867088,-86.111972,5634 E LAKELAND DR,INDIANAPOLIS,46220,8,510,801166130,1/14/2011,N,148400,IN,46220
39.867088,-86.111972,6528 N OLNEY ST,INDIANAPOLIS,46220,8,510,801777200,4/30/2012,N,155100,IN,46220
39.867088,-86.111972,4900 E 56TH ST,INDIANAPOLIS,46220,8,501,817577175,8/9/2017,N,10400,IN,46220
39.867088,-86.111972,6425 N KEYSTONE AV,INDIANAPOLIS,46220,8,420,8420307,,N,553700,IN,46220
39.867088,-86.111972,6159 BROADWAY ST,INDIANAPOLIS,46220,8,510,803875200,,N,159200,IN,46220
39.867088,-86.111972,6160 INDIANOLA AV,INDIANAPOLIS,46220,8,510,802178185,,N,182400,IN,46220
39.867088,-86.111972,5650 N DELAWARE ST,INDIANAPOLIS,46220,8,510,842975255,,N,322700,IN,46220
39.867088,-86.111972,5645 GUILFORD AV,INDIANAPOLIS,46220,8,510,812775225,6/10/2010,N,172300,IN,46220
39.867088,-86.111972,6484 BROADWAY ST,INDIANAPOLIS,46220,8,510,802467237,6/1/2016,N,213100,IN,46220
39.867088,-86.111972,5633 CENTRAL AV,INDIANAPOLIS,46220,8,510,803075210,4/3/2018,N,777500,IN,46220
39.867088,-86.111972,6326 BROADWAY ST,INDIANAPOLIS,46220,8,510,802488202,1/5/2018,N,204500,IN,46220
39.867088,-86.111972,5685 N COLLEGE AV,INDIANAPOLIS,46220,8,510,803275225,,N,257600,IN,46220
39.867088,-86.111972,818 E 53RD ST,INDIANAPOLIS,46220,8,510,862475209,,N,163600,IN,46220
39.867088,-86.111972,6520 FERGUSON ST,INDIANAPOLIS,46220,8,510,802476200,2/18/2014,N,184400,IN,46220
39.867088,-86.111972,5505 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,822575200,5/29/2014,N,725300,IN,46220
39.867088,-86.111972,5689 GUILFORD AV,INDIANAPOLIS,46220,8,510,803275225,5/26/2015,N,559000,IN,46220
39.867088,-86.111972,215 E 63RD ST,INDIANAPOLIS,46220,8,510,802488202,6/12/2017,N,206000,IN,46220
39.867088,-86.111972,5514 N DELAWARE ST,INDIANAPOLIS,46220,8,510,822575200,6/6/2014,N,332700,IN,46220
39.867088,-86.111972,7068 BROADWAY ST,INDIANAPOLIS,46220,8,510,801470150,,N,257100,IN,46220
39.867088,-86.111972,5678 CENTRAL AV,INDIANAPOLIS,46220,8,510,852975195,,N,379900,IN,46220
39.867088,-86.111972,5914 N EMERSON AV,INDIANAPOLIS,46220,4,510,403982139,,N,166600,IN,46220
39.867088,-86.111972,5146 FALL CREEK RD,INDIANAPOLIS,46220,4,510,403982139,6/11/2012,N,220400,IN,46220
39.867088,-86.111972,5926 WYCOMBE LN,INDIANAPOLIS,46220,4,510,403982139,7/18/2008,N,241300,IN,46220
39.867088,-86.111972,6160 KNYGHTON RD,INDIANAPOLIS,46220,4,510,403982139,,N,222900,IN,46220
39.867088,-86.111972,5534 FALL CREEK RD,INDIANAPOLIS,46220,4,510,403982139,,N,266600,IN,46220
39.867088,-86.111972,5750 ASHURST ST,INDIANAPOLIS,46220,4,510,403982139,,N,222500,IN,46220
39.867088,-86.111972,6312 BROKENHURST RD,INDIANAPOLIS,46220,4,510,403982139,,N,177900,IN,46220
39.867088,-86.111972,6216 BROKENHURST RD,INDIANAPOLIS,46220,4,510,403982139,,N,230000,IN,46220
39.867088,-86.111972,6268 BREAMORE RD,INDIANAPOLIS,46220,4,510,403982139,12/19/2014,N,203300,IN,46220
39.867088,-86.111972,5920 E 62ND PL,INDIANAPOLIS,46220,4,510,403982139,7/31/2013,N,370800,IN,46220
39.867088,-86.111972,6454 HARBRIDGE RD,INDIANAPOLIS,46220,4,510,403982139,,N,192900,IN,46220
39.867088,-86.111972,6270 HARBRIDGE RD,INDIANAPOLIS,46220,4,510,403982139,,N,197500,IN,46220
39.867088,-86.111972,728 E 55TH ST,INDIANAPOLIS,46220,8,520,812775225,11/5/2015,N,208400,PA,46220
39.867088,-86.111972,5829 CENTRAL AV,INDIANAPOLIS,46220,8,510,803075210,,N,607200,IN,46220
39.867088,-86.111972,5240 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,802275235,1/11/2018,N,470900,IN,46220
39.867088,-86.111972,6107 BROADWAY ST,INDIANAPOLIS,46220,8,510,803875200,,N,120300,IN,46220
39.867088,-86.111972,5363 CARROLLTON AV,INDIANAPOLIS,46220,8,510,882475250,8/21/2018,N,355600,IN,46220
39.867088,-86.111972,1815 E 68TH ST,INDIANAPOLIS,46220,8,500,802278190,,N,12000,IN,46220
39.867088,-86.111972,5346 EVANSTON AV,INDIANAPOLIS,46220,8,510,802074170,10/8/2014,N,126500,IN,46220
39.867088,-86.111972,5264 EVANSTON AV,INDIANAPOLIS,46220,8,510,802074170,,N,117200,IN,46220
39.867088,-86.111972,1121 HAWKS LN,INDIANAPOLIS,46220,8,510,802174175,6/9/2015,N,194000,IN,46220
39.867088,-86.111972,1168 E 57TH ST,INDIANAPOLIS,46220,8,510,802166150,,N,214700,IN,46220
39.867088,-86.111972,6315 EVANSTON AV,INDIANAPOLIS,46220,8,510,802274155,4/30/2012,N,173700,IN,46220
39.867088,-86.111972,6224 BURLINGTON AV,INDIANAPOLIS,46220,8,510,802282100,8/17/2012,N,155100,IN,46220
39.867088,-86.111972,161 E 71ST ST,INDIANAPOLIS,46220,8,501,819077190,6/8/2015,N,7300,IN,46220
39.867088,-86.111972,5444 NORTH PARK DR,INDIANAPOLIS,46220,8,510,801971145,,N,178200,IN,46220
39.867088,-86.111972,5468 NORTH PARK DR,INDIANAPOLIS,46220,8,510,801971145,10/18/2017,N,129800,IN,46220
39.867088,-86.111972,5453 NORTH PARK DR,INDIANAPOLIS,46220,8,510,801971145,8/2/2016,N,155500,IN,46220
39.867088,-86.111972,6359 MONITOR DR,INDIANAPOLIS,46220,8,510,801166130,,N,252700,IN,46220
39.867088,-86.111972,6436 N OXFORD ST,INDIANAPOLIS,46220,8,510,802270140,9/11/2018,N,175500,IN,46220
39.867088,-86.111972,6490 N OXFORD ST,INDIANAPOLIS,46220,8,510,802270140,8/19/2014,N,170600,IN,46220
39.867088,-86.111972,1315 WESTFIELD CT,INDIANAPOLIS,46220,8,521,802376225,9/18/2015,N,216000,IN,46220
39.867088,-86.111972,2732 E 66TH ST,INDIANAPOLIS,46220,8,510,802271150,,N,143000,IN,46220
39.867088,-86.111972,6511 CAMBRIDGE LN,INDIANAPOLIS,46220,8,510,802271150,,N,119800,IN,46220
39.867088,-86.111972,2906 E 65TH ST,INDIANAPOLIS,46220,8,510,802271150,5/18/2015,N,126100,IN,46220
39.867088,-86.111972,4770 KESSLER VIEW DR,INDIANAPOLIS,46220,8,511,801969116,,N,114400,IN,46220
39.867088,-86.111972,4251 KESSLER LN E DR,INDIANAPOLIS,46220,8,510,801869130,5/25/2018,N,178900,IN,46220
39.867088,-86.111972,5926 KESSLER RIDGE DR,INDIANAPOLIS,46220,8,510,801869130,12/4/2018,N,99300,IN,46220
39.867088,-86.111972,2559 E 68TH ST,INDIANAPOLIS,46220,8,510,802274155,,N,149600,IN,46220
39.867088,-86.111972,2534 E 68TH ST,INDIANAPOLIS,46220,8,510,802274155,,N,144600,IN,46220
39.867088,-86.111972,6359 BURLINGTON AV,INDIANAPOLIS,46220,8,510,802274155,,N,170300,IN,46220
39.867088,-86.111972,6304 N KEYSTONE AV,INDIANAPOLIS,46220,8,510,802274155,,N,173800,IN,46220
39.867088,-86.111972,6107 WINNPENY LN,INDIANAPOLIS,46220,8,510,801865121,8/1/2016,N,206800,IN,46220
39.867088,-86.111972,6198 N DELAWARE ST,INDIANAPOLIS,46220,8,510,802488202,,N,217900,IN,46220
39.867088,-86.111972,5228 N NEW JERSEY ST,INDIANAPOLIS,46220,8,510,802275235,,N,323000,IN,46220
39.867088,-86.111972,5719 WINTHROP AV,INDIANAPOLIS,46220,8,599,803275225,,N,57300,IN,46220
39.867088,-86.111972,535 E 58TH ST,INDIANAPOLIS,46220,8,510,803275225,7/30/2013,N,346300,IN,46220
39.867088,-86.111972,6170 PRIMROSE AV,INDIANAPOLIS,46220,8,510,802178185,12/28/2017,N,229600,IN,46220
39.867088,-86.111972,6164 NORWALDO AV,INDIANAPOLIS,46220,8,510,802181205,,N,228800,IN,46220
39.867088,-86.111972,5364 BROADWAY ST,INDIANAPOLIS,46220,8,510,832375211,11/7/2013,N,227200,IN,46220
39.867088,-86.111972,5240 WINTHROP AV,INDIANAPOLIS,46220,8,447,8447300,,N,111400,IN,46220
39.867088,-86.111972,6247 HARBRIDGE RD,INDIANAPOLIS,46220,4,510,403982139,,N,195100,IN,46220
39.867088,-86.111972,6410 JOHNSON RD,INDIANAPOLIS,46220,4,510,435082150,1/8/2018,N,594300,IN,46220
39.867088,-86.111972,1815 E 67TH ST,INDIANAPOLIS,46220,8,500,802278190,,N,12900,IN,46220
39.867088,-86.111972,6712 EVANSTON AV,INDIANAPOLIS,46220,8,510,802278190,6/7/2018,N,132600,IN,46220
39.867088,-86.111972,6879 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802278190,12/18/2009,N,101800,IN,46220
39.867088,-86.111972,1717 E 69TH ST,INDIANAPOLIS,46220,8,510,802278190,7/2/2008,N,161600,IN,46220
39.867088,-86.111972,1816 E 69TH ST,INDIANAPOLIS,46220,8,510,802278190,9/15/2017,N,133700,IN,46220
39.867088,-86.111972,5857 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802178185,,N,180200,IN,46220
39.867088,-86.111972,1816 E 64TH ST,INDIANAPOLIS,46220,8,510,802278190,,N,124300,IN,46220
39.867088,-86.111972,1818 E 67TH ST,INDIANAPOLIS,46220,8,500,802278190,,N,12000,IN,46220
39.867088,-86.111972,6125 N OLNEY ST,INDIANAPOLIS,46220,8,510,801871160,,N,332400,IN,46220
39.867088,-86.111972,2512 DELL ZELL DR,INDIANAPOLIS,46220,8,510,802171170,6/29/2016,N,154000,IN,46220
39.867088,-86.111972,6360 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802278190,3/4/2015,N,145800,IN,46220
39.867088,-86.111972,6410 EVANSTON AV,INDIANAPOLIS,46220,8,510,802278190,2/8/2016,N,135800,IN,46220
39.867088,-86.111972,6914 N KEYSTONE AV,INDIANAPOLIS,46220,8,510,802271150,,N,96200,IN,46220
39.867088,-86.111972,2113 E 70TH ST,INDIANAPOLIS,46220,8,510,802271150,,N,127800,IN,46220
39.867088,-86.111972,2121 E 71ST ST,INDIANAPOLIS,46220,8,510,802271150,8/18/2016,N,158000,IN,46220
39.867088,-86.111972,2003 E 71ST ST,INDIANAPOLIS,46220,8,510,802271150,,N,108600,IN,46220
39.867088,-86.111972,5884 CARVEL AV,INDIANAPOLIS,46220,8,510,802174175,9/21/2010,N,177900,IN,46220
39.867088,-86.111972,5305 NORWALDO AV,INDIANAPOLIS,46220,8,510,802079190,7/16/2015,N,139300,IN,46220
39.867088,-86.111972,5223 RALSTON AV,INDIANAPOLIS,46220,8,510,802074170,,N,128500,IN,46220
39.867088,-86.111972,5273 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802074170,,N,130800,IN,46220
39.867088,-86.111972,5233 NORWALDO AV,INDIANAPOLIS,46220,8,510,802074170,2/17/2015,N,133800,IN,46220
39.867088,-86.111972,5204 NORWALDO AV,INDIANAPOLIS,46220,8,510,802074170,5/14/2010,N,179000,IN,46220
39.867088,-86.111972,6303 BURLINGTON AV,INDIANAPOLIS,46220,8,510,802274155,6/5/2012,N,177100,IN,46220
39.867088,-86.111972,6333 EVANSTON AV,INDIANAPOLIS,46220,8,510,802274155,1/4/2016,N,124900,IN,46220
39.867088,-86.111972,6430 MAPLE DR,INDIANAPOLIS,46220,8,510,802274155,6/1/2016,N,152800,IN,46220
39.867088,-86.111972,2210 PAMELA DR,INDIANAPOLIS,46220,8,510,802274155,11/27/2018,N,170900,IN,46220
39.867088,-86.111972,2007 E 65TH ST,INDIANAPOLIS,46220,8,510,802274155,5/9/2016,N,207300,IN,46220
39.867088,-86.111972,2640 E 62ND ST,INDIANAPOLIS,46220,8,420,8420307,,N,241000,IN,46220
39.867088,-86.111972,6490 N RURAL ST,INDIANAPOLIS,46220,8,510,802274155,5/24/2017,N,218000,IN,46220
39.867088,-86.111972,5621 PRIMROSE AV,INDIANAPOLIS,46220,8,510,802178185,,N,214200,IN,46220
39.867088,-86.111972,5620 PRIMROSE AV,INDIANAPOLIS,46220,8,510,802178185,10/29/2013,N,174100,IN,46220
39.867088,-86.111972,5736 PRIMROSE AV,INDIANAPOLIS,46220,8,510,802178185,,N,192200,IN,46220
39.867088,-86.111972,1216 NICHOLAS RD,INDIANAPOLIS,46220,8,510,802071160,,N,154300,IN,46220
39.867088,-86.111972,1206 ROWIN RD,INDIANAPOLIS,46220,8,510,802071160,3/24/2016,N,166200,IN,46220
39.863085,-86.155104,3060 KESSLER BLVD E DR,INDIANAPOLIS,46220,8,510,802166150,8/16/2018,N,221900,IN,46220
39.867088,-86.111972,6014 N OAKLAND AV,INDIANAPOLIS,46220,8,510,802169155,,N,231100,IN,46220
39.867088,-86.111972,6145 N DEARBORN ST,INDIANAPOLIS,46220,8,510,802166150,10/16/2013,N,182200,IN,46220
39.867088,-86.111972,3710 E 65TH ST,INDIANAPOLIS,46220,8,510,801769162,,N,275500,IN,46220
39.867088,-86.111972,6645 SUNNY LN,INDIANAPOLIS,46220,8,510,801769162,,N,243300,IN,46220
39.867088,-86.111972,7008 N OLNEY ST,INDIANAPOLIS,46220,8,510,802266120,12/4/2013,N,248200,IN,46220
39.867088,-86.111972,7018 N TUXEDO ST,INDIANAPOLIS,46220,8,510,802266120,1/5/2015,N,243000,IN,46220
39.867088,-86.111972,6916 N OAKLAND AV,INDIANAPOLIS,46220,8,510,802266120,,N,286300,IN,46220
39.867088,-86.111972,6123 N DEARBORN ST,INDIANAPOLIS,46220,8,510,802166150,3/13/2012,N,196500,IN,46220
39.867088,-86.111972,6514 RALSTON AV,INDIANAPOLIS,46220,8,510,802274155,6/2/2016,N,305000,FL,46220
39.867088,-86.111972,637 NORTHVIEW AV,INDIANAPOLIS,46220,8,510,830180173,,N,90900,IN,46220
39.867088,-86.111972,632 NORTHVIEW AV,INDIANAPOLIS,46220,8,510,830180173,,N,91000,IN,46220
39.867088,-86.111972,5667 CRITTENDEN AV,INDIANAPOLIS,46220,8,510,802180155,11/7/2014,N,179000,IN,46220
39.867088,-86.111972,5875 N WASHINGTON BL,INDIANAPOLIS,46220,8,510,803275225,,N,505500,IN,46220
39.867088,-86.111972,6039 GUILFORD AV,INDIANAPOLIS,46220,8,510,803675215,7/29/2013,N,185700,IN,46220
39.867088,-86.111972,6161 ROSSLYN AV,INDIANAPOLIS,46220,8,510,802178185,3/20/2017,N,188500,IN,46220
39.867088,-86.111972,6102 INDIANOLA AV,INDIANAPOLIS,46220,8,510,802178185,,N,179200,IN,46220
39.867088,-86.111972,6110 HAVERFORD AV,INDIANAPOLIS,46220,8,510,802178185,,N,176200,IN,46220
39.867088,-86.111972,5350 N DELAWARE ST,INDIANAPOLIS,46220,8,510,802275235,7/17/2015,N,583200,IN,46220
39.867088,-86.111972,1001 E 58TH ST,INDIANAPOLIS,46220,8,510,803275225,5/3/2018,N,573800,IN,46220
39.867088,-86.111972,6112 HAVERFORD AV,INDIANAPOLIS,46220,8,510,802178185,3/27/2017,N,314000,IN,46220
39.867088,-86.111972,6042 ROSSLYN AV,INDIANAPOLIS,46220,8,500,802178185,,N,29600,IN,46220
39.867088,-86.111972,6319 LANDBOROUGH S DR,INDIANAPOLIS,46220,4,510,403582135,,N,336400,IN,46220
39.867088,-86.111972,6851 ALNWICK CT,INDIANAPOLIS,46220,4,510,403582135,,N,289500,IN,46220
39.867088,-86.111972,6824 ALNWICK CT,INDIANAPOLIS,46220,4,510,403582135,,N,303000,IN,46220
39.867088,-86.111972,6060 N EWING ST,INDIANAPOLIS,46220,8,510,801871160,,N,238000,IN,46220
39.867088,-86.111972,3404 KESSLER BLVD E DR,INDIANAPOLIS,46220,8,510,801871160,9/19/2017,N,175100,IN,46220
39.867088,-86.111972,3608 KESSLER BLVD E DR,INDIANAPOLIS,46220,8,510,801871160,7/24/2018,N,233400,IN,46220
39.867088,-86.111972,1910 E 69TH ST,INDIANAPOLIS,46220,8,510,802278190,3/5/2013,N,148600,IN,46220
39.867088,-86.111972,4760 E 62ND ST,INDIANAPOLIS,46220,8,442,8442304,10/15/2012,N,206200,IN,46220
39.867088,-86.111972,6236 NORWALDO AV,INDIANAPOLIS,46220,8,510,802182100,,N,322900,IN,46220
39.867088,-86.111972,1137 E 56TH ST,INDIANAPOLIS,46220,8,510,812075165,,N,231000,IN,46220
39.867088,-86.111972,5914 N DEARBORN ST,INDIANAPOLIS,46220,8,510,802169155,,N,133400,IN,46220
39.867088,-86.111972,6215 N TUXEDO ST,INDIANAPOLIS,46220,8,510,802274155,,N,297200,IN,46220
39.867088,-86.111972,6180 RALSTON AV,INDIANAPOLIS,46220,8,510,802178185,,N,211400,IN,46220
39.867088,-86.111972,4525 KESSLER BLVD E DR,INDIANAPOLIS,46220,8,511,801865121,9/5/2018,N,342300,IN,46220
39.867088,-86.111972,4510 E 56TH ST,INDIANAPOLIS,46220,8,511,801969116,12/14/2016,N,140800,IN,46220
39.867088,-86.111972,4936 E 69TH ST,INDIANAPOLIS,46220,8,510,801166130,,N,205900,IN,46220
39.867088,-86.111972,5133 E 70TH ST,INDIANAPOLIS,46220,8,510,801166130,8/12/2015,N,203100,IN,46220
39.867088,-86.111972,6339 N KEYSTONE AV,INDIANAPOLIS,46220,8,510,802266120,,N,119600,IN,46220
39.867088,-86.111972,6312 N TEMPLE AV,INDIANAPOLIS,46220,8,510,802266120,7/5/2017,N,190000,IN,46220
39.867088,-86.111972,2603 E 58TH ST,INDIANAPOLIS,46220,8,510,802171170,2/13/2012,N,194300,IN,46220
39.867088,-86.111972,6008 NORWALDO AV,INDIANAPOLIS,46220,8,510,841075215,,N,213500,IN,46220
39.867088,-86.111972,6187 KINGSLEY DR,INDIANAPOLIS,46220,8,510,802166150,12/12/2016,N,182500,IN,46220
39.867088,-86.111972,6024 RALSTON AV,INDIANAPOLIS,46220,8,510,802178185,4/19/2016,N,198500,IN,46220
39.867088,-86.111972,6412 EVANSTON AV,INDIANAPOLIS,46220,8,510,802278190,12/4/2014,N,122200,IN,46220
39.867088,-86.111972,1819 E 65TH ST,INDIANAPOLIS,46220,8,510,802278190,11/13/2017,N,93500,IN,46220
39.867088,-86.111972,1810 E 66TH ST,INDIANAPOLIS,46220,8,510,802278190,1/10/2017,N,96600,IN,46220
39.872576,-86.144421,1807 E 64TH ST,INDIANAPOLIS,46220,8,510,802278190,3/7/2017,N,132200,IN,46220
39.867088,-86.111972,1919 E 64TH ST,INDIANAPOLIS,46220,8,510,802278190,,N,124300,IN,46220
39.867088,-86.111972,1808 E 64TH ST S DR,INDIANAPOLIS,46220,8,510,802278190,4/4/2016,N,119000,IN,46220
39.867088,-86.111972,4027 E 62ND ST,INDIANAPOLIS,46220,8,510,801871160,,N,178300,IN,46220
39.867088,-86.111972,6161 N SHERMAN DR,INDIANAPOLIS,46220,8,510,801871160,,N,298600,IN,46220
39.867088,-86.111972,2407 BAUR DR,INDIANAPOLIS,46220,8,510,802171170,,N,157500,IN,46220
39.867088,-86.111972,6335 COLEBROOK DR,INDIANAPOLIS,46220,4,510,403382131,9/14/2015,N,198200,IN,46220
39.867088,-86.111972,6440 COLEBROOK DR,INDIANAPOLIS,46220,4,510,403382131,8/30/2012,N,276900,IN,46220
